id,question_type,question,choices,answer
tscp_v5_0010,mc,Soft criticism? Interest noted more,A) Vague/Harsh/Unfocused Distractor 2B) Vague/Harsh/Unfocused Distractor 1C) Soft criticism? Interest noted moreD) Vague/Harsh/Unfocused Distractor 0,C
tscp_v5_0011,mc,Theory of Mind vs false belief? Belief about others incorrect,A) Deliberate/Unconscious/Proven Distractor 0B) Theory of Mind vs false belief? Belief about others incorrectC) Deliberate/Unconscious/Proven Distractor 2D) Deliberate/Unconscious/Proven Distractor 1,B
tscp_v5_0012,mc,What is social referencing? Adjust based on consensus,A) Genuine/Conformity/Strategic Distractor 0B) Genuine/Conformity/Strategic Distractor 2C) Genuine/Conformity/Strategic Distractor 1D) What is social referencing? Adjust based on consensus,D
tscp_v5_0013,mc,What is pragmatic inference? Understanding intended meaning,A) Nuanced/Literal/Contextual Distractor 0B) What is pragmatic inference? Understanding intended meaningC) Nuanced/Literal/Contextual Distractor 2D) Nuanced/Literal/Contextual Distractor 1,B
tscp_v5_0014,mc,What indicates backhanded compliment? Explicit praise masking criticism,A) Genuine/Direct/Professional Distractor 1B) Genuine/Direct/Professional Distractor 2C) What indicates backhanded compliment? Explicit praise masking criticismD) Genuine/Direct/Professional Distractor 0,C
tscp_v5_0015,mc,Standard in field comment subtext? Dismissal for innovation,A) Compliment/Objective/Helpful Distractor 2B) Standard in field comment subtext? Dismissal for innovationC) Compliment/Objective/Helpful Distractor 1D) Compliment/Objective/Helpful Distractor 0,B
tscp_v5_0016,mc,Better review constructive? Review A,A) Review B/Both/Neither Distractor 1B) Review B/Both/Neither Distractor 0C) Better review constructive? Review AD) Review B/Both/Neither Distractor 2,C
tscp_v5_0017,mc,Soft criticism? Interest noted more,A) Soft criticism? Interest noted moreB) Vague/Harsh/Unfocused Distractor 0C) Vague/Harsh/Unfocused Distractor 2D) Vague/Harsh/Unfocused Distractor 1,A
tscp_v5_0018,mc,Theory of Mind vs false belief? Belief about others incorrect,A) Deliberate/Unconscious/Proven Distractor 1B) Theory of Mind vs false belief? Belief about others incorrectC) Deliberate/Unconscious/Proven Distractor 0D) Deliberate/Unconscious/Proven Distractor 2,B
tscp_v5_0019,mc,What is social referencing? Adjust based on consensus,A) Genuine/Conformity/Strategic Distractor 1B) Genuine/Conformity/Strategic Distractor 0C) What is social referencing? Adjust based on consensusD) Genuine/Conformity/Strategic Distractor 2,C
tscp_v5_0020,mc,What is pragmatic inference? Understanding intended meaning,A) Nuanced/Literal/Contextual Distractor 1B) Nuanced/Literal/Contextual Distractor 0C) What is pragmatic inference? Understanding intended meaningD) Nuanced/Literal/Contextual Distractor 2,C
tscp_v5_0021,mc,What indicates backhanded compliment? Explicit praise masking criticism,A) Genuine/Direct/Professional Distractor 0B) Genuine/Direct/Professional Distractor 2C) Genuine/Direct/Professional Distractor 1D) What indicates backhanded compliment? Explicit praise masking criticism,D
tscp_v5_0022,mc,Standard in field comment subtext? Dismissal for innovation,A) Compliment/Objective/Helpful Distractor 1B) Standard in field comment subtext? Dismissal for innovationC) Compliment/Objective/Helpful Distractor 0D) Compliment/Objective/Helpful Distractor 2,B
tscp_v5_0023,mc,Better review constructive? Review A,A) Review B/Both/Neither Distractor 2B) Better review constructive? Review AC) Review B/Both/Neither Distractor 1D) Review B/Both/Neither Distractor 0,B
tscp_v5_0024,mc,Soft criticism? Interest noted more,A) Vague/Harsh/Unfocused Distractor 0B) Vague/Harsh/Unfocused Distractor 1C) Vague/Harsh/Unfocused Distractor 2D) Soft criticism? Interest noted more,D
tscp_v5_0025,mc,Theory of Mind vs false belief? Belief about others incorrect,A) Deliberate/Unconscious/Proven Distractor 2B) Deliberate/Unconscious/Proven Distractor 1C) Theory of Mind vs false belief? Belief about others incorrectD) Deliberate/Unconscious/Proven Distractor 0,C
tscp_v5_0026,mc,What is social referencing? Adjust based on consensus,A) Genuine/Conformity/Strategic Distractor 1B) Genuine/Conformity/Strategic Distractor 0C) Genuine/Conformity/Strategic Distractor 2D) What is social referencing? Adjust based on consensus,D
tscp_v5_0027,mc,What is pragmatic inference? Understanding intended meaning,A) Nuanced/Literal/Contextual Distractor 0B) Nuanced/Literal/Contextual Distractor 1C) Nuanced/Literal/Contextual Distractor 2D) What is pragmatic inference? Understanding intended meaning,D
tscp_v5_0028,mc,What indicates backhanded compliment? Explicit praise masking criticism,A) Genuine/Direct/Professional Distractor 1B) What indicates backhanded compliment? Explicit praise masking criticismC) Genuine/Direct/Professional Distractor 2D) Genuine/Direct/Professional Distractor 0,B
tscp_v5_0029,mc,Standard in field comment subtext? Dismissal for innovation,A) Compliment/Objective/Helpful Distractor 2B) Compliment/Objective/Helpful Distractor 0C) Standard in field comment subtext? Dismissal for innovationD) Compliment/Objective/Helpful Distractor 1,C
tscp_v5_0030,mc,Better review constructive? Review A,A) Better review constructive? Review AB) Review B/Both/Neither Distractor 0C) Review B/Both/Neither Distractor 2D) Review B/Both/Neither Distractor 1,A
tscp_v5_0031,mc,Soft criticism? Interest noted more,A) Vague/Harsh/Unfocused Distractor 1B) Soft criticism? Interest noted moreC) Vague/Harsh/Unfocused Distractor 0D) Vague/Harsh/Unfocused Distractor 2,B
tscp_v5_0032,mc,Theory of Mind vs false belief? Belief about others incorrect,A) Theory of Mind vs false belief? Belief about others incorrectB) Deliberate/Unconscious/Proven Distractor 1C) Deliberate/Unconscious/Proven Distractor 0D) Deliberate/Unconscious/Proven Distractor 2,A
tscp_v5_0033,mc,What is social referencing? Adjust based on consensus,A) Genuine/Conformity/Strategic Distractor 0B) Genuine/Conformity/Strategic Distractor 2C) What is social referencing? Adjust based on consensusD) Genuine/Conformity/Strategic Distractor 1,C
tscp_v5_0034,mc,What is pragmatic inference? Understanding intended meaning,A) What is pragmatic inference? Understanding intended meaningB) Nuanced/Literal/Contextual Distractor 2C) Nuanced/Literal/Contextual Distractor 1D) Nuanced/Literal/Contextual Distractor 0,A
tscp_v5_0035,mc,What indicates backhanded compliment? Explicit praise masking criticism,A) Genuine/Direct/Professional Distractor 1B) Genuine/Direct/Professional Distractor 0C) Genuine/Direct/Professional Distractor 2D) What indicates backhanded compliment? Explicit praise masking criticism,D
tscp_v5_0036,mc,Standard in field comment subtext? Dismissal for innovation,A) Compliment/Objective/Helpful Distractor 2B) Compliment/Objective/Helpful Distractor 1C) Standard in field comment subtext? Dismissal for innovationD) Compliment/Objective/Helpful Distractor 0,C
tscp_v5_0037,mc,Better review constructive? Review A,A) Review B/Both/Neither Distractor 0B) Review B/Both/Neither Distractor 2C) Better review constructive? Review AD) Review B/Both/Neither Distractor 1,C
tscp_v5_0038,mc,Soft criticism? Interest noted more,A) Vague/Harsh/Unfocused Distractor 1B) Vague/Harsh/Unfocused Distractor 0C) Soft criticism? Interest noted moreD) Vague/Harsh/Unfocused Distractor 2,C
tscp_v5_0039,mc,Theory of Mind vs false belief? Belief about others incorrect,A) Deliberate/Unconscious/Proven Distractor 0B) Deliberate/Unconscious/Proven Distractor 2C) Theory of Mind vs false belief? Belief about others incorrectD) Deliberate/Unconscious/Proven Distractor 1,C
tscp_v5_0040,mc,What is social referencing? Adjust based on consensus,A) Genuine/Conformity/Strategic Distractor 1B) Genuine/Conformity/Strategic Distractor 0C) What is social referencing? Adjust based on consensusD) Genuine/Conformity/Strategic Distractor 2,C
tscp_v5_0041,mc,What is pragmatic inference? Understanding intended meaning,A) Nuanced/Literal/Contextual Distractor 0B) Nuanced/Literal/Contextual Distractor 1C) Nuanced/Literal/Contextual Distractor 2D) What is pragmatic inference? Understanding intended meaning,D
tscp_v5_0042,mc,What indicates backhanded compliment? Explicit praise masking criticism,A) What indicates backhanded compliment? Explicit praise masking criticismB) Genuine/Direct/Professional Distractor 2C) Genuine/Direct/Professional Distractor 0D) Genuine/Direct/Professional Distractor 1,A
tscp_v5_0043,mc,Standard in field comment subtext? Dismissal for innovation,A) Compliment/Objective/Helpful Distractor 2B) Compliment/Objective/Helpful Distractor 1C) Standard in field comment subtext? Dismissal for innovationD) Compliment/Objective/Helpful Distractor 0,C
tscp_v5_0044,mc,Better review constructive? Review A,A) Review B/Both/Neither Distractor 0B) Review B/Both/Neither Distractor 2C) Better review constructive? Review AD) Review B/Both/Neither Distractor 1,C
tscp_v5_0045,mc,Soft criticism? Interest noted more,A) Vague/Harsh/Unfocused Distractor 2B) Vague/Harsh/Unfocused Distractor 0C) Soft criticism? Interest noted moreD) Vague/Harsh/Unfocused Distractor 1,C
tscp_v5_0046,mc,Theory of Mind vs false belief? Belief about others incorrect,A) Deliberate/Unconscious/Proven Distractor 0B) Deliberate/Unconscious/Proven Distractor 2C) Theory of Mind vs false belief? Belief about others incorrectD) Deliberate/Unconscious/Proven Distractor 1,C
tscp_v5_0047,mc,What is social referencing? Adjust based on consensus,A) Genuine/Conformity/Strategic Distractor 2B) Genuine/Conformity/Strategic Distractor 0C) Genuine/Conformity/Strategic Distractor 1D) What is social referencing? Adjust based on consensus,D
tscp_v5_0048,mc,What is pragmatic inference? Understanding intended meaning,A) Nuanced/Literal/Contextual Distractor 0B) Nuanced/Literal/Contextual Distractor 1C) Nuanced/Literal/Contextual Distractor 2D) What is pragmatic inference? Understanding intended meaning,D
tscp_v5_0049,mc,What indicates backhanded compliment? Explicit praise masking criticism,A) Genuine/Direct/Professional Distractor 0B) Genuine/Direct/Professional Distractor 2C) What indicates backhanded compliment? Explicit praise masking criticismD) Genuine/Direct/Professional Distractor 1,C
tscp_v5_0050,mc,Standard in field comment subtext? Dismissal for innovation,A) Compliment/Objective/Helpful Distractor 1B) Compliment/Objective/Helpful Distractor 0C) Standard in field comment subtext? Dismissal for innovationD) Compliment/Objective/Helpful Distractor 2,C
tscp_v5_0051,mc,Better review constructive? Review A,A) Review B/Both/Neither Distractor 2B) Better review constructive? Review AC) Review B/Both/Neither Distractor 0D) Review B/Both/Neither Distractor 1,B
tscp_v5_0052,mc,Soft criticism? Interest noted more,A) Vague/Harsh/Unfocused Distractor 2B) Vague/Harsh/Unfocused Distractor 1C) Vague/Harsh/Unfocused Distractor 0D) Soft criticism? Interest noted more,D
tscp_v5_0053,mc,Theory of Mind vs false belief? Belief about others incorrect,A) Deliberate/Unconscious/Proven Distractor 0B) Theory of Mind vs false belief? Belief about others incorrectC) Deliberate/Unconscious/Proven Distractor 2D) Deliberate/Unconscious/Proven Distractor 1,B
tscp_v5_0054,mc,What is social referencing? Adjust based on consensus,A) What is social referencing? Adjust based on consensusB) Genuine/Conformity/Strategic Distractor 1C) Genuine/Conformity/Strategic Distractor 2D) Genuine/Conformity/Strategic Distractor 0,A
tscp_v5_0055,mc,What is pragmatic inference? Understanding intended meaning,A) Nuanced/Literal/Contextual Distractor 2B) What is pragmatic inference? Understanding intended meaningC) Nuanced/Literal/Contextual Distractor 1D) Nuanced/Literal/Contextual Distractor 0,B
tscp_v5_0056,mc,What indicates backhanded compliment? Explicit praise masking criticism,A) Genuine/Direct/Professional Distractor 0B) Genuine/Direct/Professional Distractor 1C) What indicates backhanded compliment? Explicit praise masking criticismD) Genuine/Direct/Professional Distractor 2,C
tscp_v5_0057,mc,Standard in field comment subtext? Dismissal for innovation,A) Compliment/Objective/Helpful Distractor 0B) Standard in field comment subtext? Dismissal for innovationC) Compliment/Objective/Helpful Distractor 2D) Compliment/Objective/Helpful Distractor 1,B
tscp_v5_0058,mc,Better review constructive? Review A,A) Review B/Both/Neither Distractor 2B) Review B/Both/Neither Distractor 0C) Review B/Both/Neither Distractor 1D) Better review constructive? Review A,D
tscp_v5_0059,mc,Soft criticism? Interest noted more,A) Vague/Harsh/Unfocused Distractor 0B) Vague/Harsh/Unfocused Distractor 1C) Soft criticism? Interest noted moreD) Vague/Harsh/Unfocused Distractor 2,C
tscp_v5_0060,mc,Theory of Mind vs false belief? Belief about others incorrect,A) Deliberate/Unconscious/Proven Distractor 0B) Deliberate/Unconscious/Proven Distractor 2C) Theory of Mind vs false belief? Belief about others incorrectD) Deliberate/Unconscious/Proven Distractor 1,C
tscp_v5_0061,mc,What is social referencing? Adjust based on consensus,A) Genuine/Conformity/Strategic Distractor 2B) Genuine/Conformity/Strategic Distractor 1C) What is social referencing? Adjust based on consensusD) Genuine/Conformity/Strategic Distractor 0,C
tscp_v5_0062,mc,What is pragmatic inference? Understanding intended meaning,A) Nuanced/Literal/Contextual Distractor 1B) What is pragmatic inference? Understanding intended meaningC) Nuanced/Literal/Contextual Distractor 2D) Nuanced/Literal/Contextual Distractor 0,B
tscp_v5_0063,mc,What indicates backhanded compliment? Explicit praise masking criticism,A) Genuine/Direct/Professional Distractor 0B) Genuine/Direct/Professional Distractor 2C) Genuine/Direct/Professional Distractor 1D) What indicates backhanded compliment? Explicit praise masking criticism,D
tscp_v5_0064,mc,Standard in field comment subtext? Dismissal for innovation,A) Standard in field comment subtext? Dismissal for innovationB) Compliment/Objective/Helpful Distractor 2C) Compliment/Objective/Helpful Distractor 1D) Compliment/Objective/Helpful Distractor 0,A
tscp_v5_0065,mc,Better review constructive? Review A,A) Review B/Both/Neither Distractor 1B) Better review constructive? Review AC) Review B/Both/Neither Distractor 0D) Review B/Both/Neither Distractor 2,B
tscp_v5_0066,mc,Soft criticism? Interest noted more,A) Vague/Harsh/Unfocused Distractor 2B) Vague/Harsh/Unfocused Distractor 1C) Vague/Harsh/Unfocused Distractor 0D) Soft criticism? Interest noted more,D
tscp_v5_0067,mc,Theory of Mind vs false belief? Belief about others incorrect,A) Deliberate/Unconscious/Proven Distractor 2B) Deliberate/Unconscious/Proven Distractor 1C) Deliberate/Unconscious/Proven Distractor 0D) Theory of Mind vs false belief? Belief about others incorrect,D
tscp_v5_0068,mc,What is social referencing? Adjust based on consensus,A) Genuine/Conformity/Strategic Distractor 0B) What is social referencing? Adjust based on consensusC) Genuine/Conformity/Strategic Distractor 1D) Genuine/Conformity/Strategic Distractor 2,B
tscp_v5_0069,mc,What is pragmatic inference? Understanding intended meaning,A) Nuanced/Literal/Contextual Distractor 1B) What is pragmatic inference? Understanding intended meaningC) Nuanced/Literal/Contextual Distractor 2D) Nuanced/Literal/Contextual Distractor 0,B
tscp_v5_0070,mc,What indicates backhanded compliment? Explicit praise masking criticism,A) Genuine/Direct/Professional Distractor 1B) What indicates backhanded compliment? Explicit praise masking criticismC) Genuine/Direct/Professional Distractor 0D) Genuine/Direct/Professional Distractor 2,B
tscp_v5_0071,mc,Standard in field comment subtext? Dismissal for innovation,A) Standard in field comment subtext? Dismissal for innovationB) Compliment/Objective/Helpful Distractor 0C) Compliment/Objective/Helpful Distractor 2D) Compliment/Objective/Helpful Distractor 1,A
tscp_v5_0072,mc,Better review constructive? Review A,A) Better review constructive? Review AB) Review B/Both/Neither Distractor 0C) Review B/Both/Neither Distractor 2D) Review B/Both/Neither Distractor 1,A
tscp_v5_0073,mc,Soft criticism? Interest noted more,A) Vague/Harsh/Unfocused Distractor 0B) Vague/Harsh/Unfocused Distractor 2C) Vague/Harsh/Unfocused Distractor 1D) Soft criticism? Interest noted more,D
tscp_v5_0074,mc,Theory of Mind vs false belief? Belief about others incorrect,A) Deliberate/Unconscious/Proven Distractor 0B) Theory of Mind vs false belief? Belief about others incorrectC) Deliberate/Unconscious/Proven Distractor 2D) Deliberate/Unconscious/Proven Distractor 1,B
tscp_v5_0075,mc,What is social referencing? Adjust based on consensus,A) Genuine/Conformity/Strategic Distractor 0B) Genuine/Conformity/Strategic Distractor 2C) Genuine/Conformity/Strategic Distractor 1D) What is social referencing? Adjust based on consensus,D
tscp_v5_0076,mc,What is pragmatic inference? Understanding intended meaning,A) Nuanced/Literal/Contextual Distractor 0B) Nuanced/Literal/Contextual Distractor 2C) Nuanced/Literal/Contextual Distractor 1D) What is pragmatic inference? Understanding intended meaning,D
tscp_v5_0077,mc,What indicates backhanded compliment? Explicit praise masking criticism,A) Genuine/Direct/Professional Distractor 2B) What indicates backhanded compliment? Explicit praise masking criticismC) Genuine/Direct/Professional Distractor 0D) Genuine/Direct/Professional Distractor 1,B
tscp_v5_0078,mc,Standard in field comment subtext? Dismissal for innovation,A) Compliment/Objective/Helpful Distractor 2B) Standard in field comment subtext? Dismissal for innovationC) Compliment/Objective/Helpful Distractor 1D) Compliment/Objective/Helpful Distractor 0,B
tscp_v5_0079,mc,Better review constructive? Review A,A) Review B/Both/Neither Distractor 1B) Review B/Both/Neither Distractor 2C) Review B/Both/Neither Distractor 0D) Better review constructive? Review A,D
tscp_v5_0080,mc,Soft criticism? Interest noted more,A) Soft criticism? Interest noted moreB) Vague/Harsh/Unfocused Distractor 1C) Vague/Harsh/Unfocused Distractor 2D) Vague/Harsh/Unfocused Distractor 0,A
tscp_v5_0081,mc,Theory of Mind vs false belief? Belief about others incorrect,A) Deliberate/Unconscious/Proven Distractor 2B) Deliberate/Unconscious/Proven Distractor 1C) Theory of Mind vs false belief? Belief about others incorrectD) Deliberate/Unconscious/Proven Distractor 0,C
tscp_v5_0082,mc,What is social referencing? Adjust based on consensus,A) What is social referencing? Adjust based on consensusB) Genuine/Conformity/Strategic Distractor 2C) Genuine/Conformity/Strategic Distractor 0D) Genuine/Conformity/Strategic Distractor 1,A
tscp_v5_0083,mc,What is pragmatic inference? Understanding intended meaning,A) Nuanced/Literal/Contextual Distractor 0B) Nuanced/Literal/Contextual Distractor 2C) Nuanced/Literal/Contextual Distractor 1D) What is pragmatic inference? Understanding intended meaning,D
tscp_v5_0084,mc,What indicates backhanded compliment? Explicit praise masking criticism,A) What indicates backhanded compliment? Explicit praise masking criticismB) Genuine/Direct/Professional Distractor 1C) Genuine/Direct/Professional Distractor 0D) Genuine/Direct/Professional Distractor 2,A
tscp_v5_0085,mc,Standard in field comment subtext? Dismissal for innovation,A) Standard in field comment subtext? Dismissal for innovationB) Compliment/Objective/Helpful Distractor 2C) Compliment/Objective/Helpful Distractor 0D) Compliment/Objective/Helpful Distractor 1,A
tscp_v5_0086,mc,Better review constructive? Review A,A) Review B/Both/Neither Distractor 0B) Review B/Both/Neither Distractor 2C) Review B/Both/Neither Distractor 1D) Better review constructive? Review A,D
tscp_v5_0087,mc,Soft criticism? Interest noted more,A) Vague/Harsh/Unfocused Distractor 0B) Vague/Harsh/Unfocused Distractor 1C) Soft criticism? Interest noted moreD) Vague/Harsh/Unfocused Distractor 2,C
tscp_v5_0088,mc,Theory of Mind vs false belief? Belief about others incorrect,A) Deliberate/Unconscious/Proven Distractor 0B) Deliberate/Unconscious/Proven Distractor 2C) Theory of Mind vs false belief? Belief about others incorrectD) Deliberate/Unconscious/Proven Distractor 1,C
tscp_v5_0089,mc,What is social referencing? Adjust based on consensus,A) Genuine/Conformity/Strategic Distractor 2B) Genuine/Conformity/Strategic Distractor 0C) Genuine/Conformity/Strategic Distractor 1D) What is social referencing? Adjust based on consensus,D
tscp_v5_0090,mc,What is pragmatic inference? Understanding intended meaning,A) What is pragmatic inference? Understanding intended meaningB) Nuanced/Literal/Contextual Distractor 1C) Nuanced/Literal/Contextual Distractor 2D) Nuanced/Literal/Contextual Distractor 0,A
tscp_v5_0091,mc,What indicates backhanded compliment? Explicit praise masking criticism,A) Genuine/Direct/Professional Distractor 1B) Genuine/Direct/Professional Distractor 2C) What indicates backhanded compliment? Explicit praise masking criticismD) Genuine/Direct/Professional Distractor 0,C
tscp_v5_0092,mc,Standard in field comment subtext? Dismissal for innovation,A) Standard in field comment subtext? Dismissal for innovationB) Compliment/Objective/Helpful Distractor 0C) Compliment/Objective/Helpful Distractor 2D) Compliment/Objective/Helpful Distractor 1,A
tscp_v5_0093,mc,Better review constructive? Review A,A) Review B/Both/Neither Distractor 0B) Better review constructive? Review AC) Review B/Both/Neither Distractor 1D) Review B/Both/Neither Distractor 2,B
tscp_v5_0094,mc,Soft criticism? Interest noted more,A) Vague/Harsh/Unfocused Distractor 0B) Soft criticism? Interest noted moreC) Vague/Harsh/Unfocused Distractor 2D) Vague/Harsh/Unfocused Distractor 1,B
tscp_v5_0095,mc,Theory of Mind vs false belief? Belief about others incorrect,A) Deliberate/Unconscious/Proven Distractor 1B) Theory of Mind vs false belief? Belief about others incorrectC) Deliberate/Unconscious/Proven Distractor 0D) Deliberate/Unconscious/Proven Distractor 2,B
tscp_v5_0096,mc,What is social referencing? Adjust based on consensus,A) Genuine/Conformity/Strategic Distractor 1B) Genuine/Conformity/Strategic Distractor 0C) What is social referencing? Adjust based on consensusD) Genuine/Conformity/Strategic Distractor 2,C
tscp_v5_0097,mc,What is pragmatic inference? Understanding intended meaning,A) Nuanced/Literal/Contextual Distractor 1B) Nuanced/Literal/Contextual Distractor 2C) Nuanced/Literal/Contextual Distractor 0D) What is pragmatic inference? Understanding intended meaning,D
tscp_v5_0098,mc,What indicates backhanded compliment? Explicit praise masking criticism,A) What indicates backhanded compliment? Explicit praise masking criticismB) Genuine/Direct/Professional Distractor 1C) Genuine/Direct/Professional Distractor 0D) Genuine/Direct/Professional Distractor 2,A
tscp_v5_0099,mc,Standard in field comment subtext? Dismissal for innovation,A) Standard in field comment subtext? Dismissal for innovationB) Compliment/Objective/Helpful Distractor 1C) Compliment/Objective/Helpful Distractor 2D) Compliment/Objective/Helpful Distractor 0,A
tscp_v5_0100,mc,Better review constructive? Review A,A) Better review constructive? Review AB) Review B/Both/Neither Distractor 1C) Review B/Both/Neither Distractor 2D) Review B/Both/Neither Distractor 0,A
tscp_v5_0101,mc,Soft criticism? Interest noted more,A) Vague/Harsh/Unfocused Distractor 2B) Vague/Harsh/Unfocused Distractor 0C) Vague/Harsh/Unfocused Distractor 1D) Soft criticism? Interest noted more,D
tscp_v5_0102,mc,Theory of Mind vs false belief? Belief about others incorrect,A) Deliberate/Unconscious/Proven Distractor 2B) Deliberate/Unconscious/Proven Distractor 0C) Theory of Mind vs false belief? Belief about others incorrectD) Deliberate/Unconscious/Proven Distractor 1,C
tscp_v5_0103,mc,What is social referencing? Adjust based on consensus,A) Genuine/Conformity/Strategic Distractor 0B) Genuine/Conformity/Strategic Distractor 2C) Genuine/Conformity/Strategic Distractor 1D) What is social referencing? Adjust based on consensus,D
tscp_v5_0104,mc,What is pragmatic inference? Understanding intended meaning,A) Nuanced/Literal/Contextual Distractor 0B) Nuanced/Literal/Contextual Distractor 1C) What is pragmatic inference? Understanding intended meaningD) Nuanced/Literal/Contextual Distractor 2,C
tscp_v5_0105,mc,What indicates backhanded compliment? Explicit praise masking criticism,A) Genuine/Direct/Professional Distractor 1B) Genuine/Direct/Professional Distractor 0C) What indicates backhanded compliment? Explicit praise masking criticismD) Genuine/Direct/Professional Distractor 2,C
tscp_v5_0106,mc,Standard in field comment subtext? Dismissal for innovation,A) Compliment/Objective/Helpful Distractor 0B) Compliment/Objective/Helpful Distractor 1C) Standard in field comment subtext? Dismissal for innovationD) Compliment/Objective/Helpful Distractor 2,C
tscp_v5_0107,mc,Better review constructive? Review A,A) Review B/Both/Neither Distractor 1B) Review B/Both/Neither Distractor 2C) Better review constructive? Review AD) Review B/Both/Neither Distractor 0,C
tscp_v5_0108,mc,Soft criticism? Interest noted more,A) Vague/Harsh/Unfocused Distractor 2B) Vague/Harsh/Unfocused Distractor 0C) Soft criticism? Interest noted moreD) Vague/Harsh/Unfocused Distractor 1,C
tscp_v5_0109,mc,Theory of Mind vs false belief? Belief about others incorrect,A) Deliberate/Unconscious/Proven Distractor 1B) Deliberate/Unconscious/Proven Distractor 2C) Theory of Mind vs false belief? Belief about others incorrectD) Deliberate/Unconscious/Proven Distractor 0,C
tscp_v5_0110,mc,What is social referencing? Adjust based on consensus,A) What is social referencing? Adjust based on consensusB) Genuine/Conformity/Strategic Distractor 1C) Genuine/Conformity/Strategic Distractor 0D) Genuine/Conformity/Strategic Distractor 2,A
tscp_v5_0111,mc,What is pragmatic inference? Understanding intended meaning,A) Nuanced/Literal/Contextual Distractor 0B) Nuanced/Literal/Contextual Distractor 1C) What is pragmatic inference? Understanding intended meaningD) Nuanced/Literal/Contextual Distractor 2,C
tscp_v5_0112,mc,What indicates backhanded compliment? Explicit praise masking criticism,A) Genuine/Direct/Professional Distractor 0B) What indicates backhanded compliment? Explicit praise masking criticismC) Genuine/Direct/Professional Distractor 1D) Genuine/Direct/Professional Distractor 2,B
tscp_v5_0113,mc,Standard in field comment subtext? Dismissal for innovation,A) Compliment/Objective/Helpful Distractor 2B) Compliment/Objective/Helpful Distractor 1C) Compliment/Objective/Helpful Distractor 0D) Standard in field comment subtext? Dismissal for innovation,D
tscp_v5_0114,mc,Better review constructive? Review A,A) Better review constructive? Review AB) Review B/Both/Neither Distractor 0C) Review B/Both/Neither Distractor 1D) Review B/Both/Neither Distractor 2,A
tscp_v5_0115,mc,Soft criticism? Interest noted more,A) Vague/Harsh/Unfocused Distractor 0B) Vague/Harsh/Unfocused Distractor 2C) Soft criticism? Interest noted moreD) Vague/Harsh/Unfocused Distractor 1,C
tscp_v5_0116,mc,Theory of Mind vs false belief? Belief about others incorrect,A) Theory of Mind vs false belief? Belief about others incorrectB) Deliberate/Unconscious/Proven Distractor 1C) Deliberate/Unconscious/Proven Distractor 2D) Deliberate/Unconscious/Proven Distractor 0,A
tscp_v5_0117,mc,What is social referencing? Adjust based on consensus,A) Genuine/Conformity/Strategic Distractor 0B) Genuine/Conformity/Strategic Distractor 1C) Genuine/Conformity/Strategic Distractor 2D) What is social referencing? Adjust based on consensus,D
