id,question_type,question,choices,answer
ttm_adv_base_rate_012,mc,"A disease affects 1 in 10,000 people.

A test is 99% accurate (both sensitivity and specificity). You test positive.

What is the probability you actually have the disease?","A) About 1% — false positives from healthy population vastly outnumber true positives
B) 50% — the result is essentially random
C) 99% — the test is 99% accurate
D) 10,000 to 1 — the odds against having the disease",A
ttm_adv_base_rate_013,mc,"In a city, 85% of taxis are Green and 15% are Blue.

A witness identified the taxi as Blue. Witnesses correctly identify color 80% of the time.

What is the probability the taxi was actually Blue?","A) 80% — the witness is 80% accurate
B) 15% — that's the base rate for Blue taxis
C) 50% — conflicting evidence makes it a toss-up
D) About 41% — base rate dominates despite witness testimony",D
ttm_adv_base_rate_014,mc,"A disease affects 1 in 10,000 people.

A test is 99% accurate (both sensitivity and specificity). You test positive.

What is the probability you actually have the disease?","A) About 1% — false positives from healthy population vastly outnumber true positives
B) 10,000 to 1 — the odds against having the disease
C) 99% — the test is 99% accurate
D) 50% — the result is essentially random",A
ttm_adv_base_rate_015,mc,"In a city, 85% of taxis are Green and 15% are Blue.

A witness identified the taxi as Blue. Witnesses correctly identify color 80% of the time.

What is the probability the taxi was actually Blue?","A) 80% — the witness is 80% accurate
B) 50% — conflicting evidence makes it a toss-up
C) About 41% — base rate dominates despite witness testimony
D) 15% — that's the base rate for Blue taxis",C
ttm_adv_base_rate_016,mc,"A disease affects 1 in 10,000 people.

A test is 99% accurate (both sensitivity and specificity). You test positive.

What is the probability you actually have the disease?","A) 50% — the result is essentially random
B) 99% — the test is 99% accurate
C) 10,000 to 1 — the odds against having the disease
D) About 1% — false positives from healthy population vastly outnumber true positives",D
ttm_adv_base_rate_017,mc,"In a city, 85% of taxis are Green and 15% are Blue.

A witness identified the taxi as Blue. Witnesses correctly identify color 80% of the time.

What is the probability the taxi was actually Blue?","A) About 41% — base rate dominates despite witness testimony
B) 80% — the witness is 80% accurate
C) 15% — that's the base rate for Blue taxis
D) 50% — conflicting evidence makes it a toss-up",A
ttm_adv_base_rate_018,mc,"A disease affects 1 in 10,000 people.

A test is 99% accurate (both sensitivity and specificity). You test positive.

What is the probability you actually have the disease?","A) 99% — the test is 99% accurate
B) 50% — the result is essentially random
C) 10,000 to 1 — the odds against having the disease
D) About 1% — false positives from healthy population vastly outnumber true positives",D
ttm_adv_base_rate_019,mc,"In a city, 85% of taxis are Green and 15% are Blue.

A witness identified the taxi as Blue. Witnesses correctly identify color 80% of the time.

What is the probability the taxi was actually Blue?","A) 80% — the witness is 80% accurate
B) About 41% — base rate dominates despite witness testimony
C) 50% — conflicting evidence makes it a toss-up
D) 15% — that's the base rate for Blue taxis",B
ttm_adv_base_rate_020,mc,"A disease affects 1 in 10,000 people.

A test is 99% accurate (both sensitivity and specificity). You test positive.

What is the probability you actually have the disease?","A) 10,000 to 1 — the odds against having the disease
B) About 1% — false positives from healthy population vastly outnumber true positives
C) 99% — the test is 99% accurate
D) 50% — the result is essentially random",B
ttm_adv_base_rate_021,mc,"In a city, 85% of taxis are Green and 15% are Blue.

A witness identified the taxi as Blue. Witnesses correctly identify color 80% of the time.

What is the probability the taxi was actually Blue?","A) About 41% — base rate dominates despite witness testimony
B) 50% — conflicting evidence makes it a toss-up
C) 80% — the witness is 80% accurate
D) 15% — that's the base rate for Blue taxis",A
ttm_adv_base_rate_022,mc,"A disease affects 1 in 10,000 people.

A test is 99% accurate (both sensitivity and specificity). You test positive.

What is the probability you actually have the disease?","A) 99% — the test is 99% accurate
B) 10,000 to 1 — the odds against having the disease
C) 50% — the result is essentially random
D) About 1% — false positives from healthy population vastly outnumber true positives",D
ttm_adv_base_rate_023,mc,"In a city, 85% of taxis are Green and 15% are Blue.

A witness identified the taxi as Blue. Witnesses correctly identify color 80% of the time.

What is the probability the taxi was actually Blue?","A) About 41% — base rate dominates despite witness testimony
B) 50% — conflicting evidence makes it a toss-up
C) 15% — that's the base rate for Blue taxis
D) 80% — the witness is 80% accurate",A
ttm_adv_base_rate_024,mc,"A disease affects 1 in 10,000 people.

A test is 99% accurate (both sensitivity and specificity). You test positive.

What is the probability you actually have the disease?","A) 50% — the result is essentially random
B) 10,000 to 1 — the odds against having the disease
C) About 1% — false positives from healthy population vastly outnumber true positives
D) 99% — the test is 99% accurate",C
ttm_adv_base_rate_025,mc,"In a city, 85% of taxis are Green and 15% are Blue.

A witness identified the taxi as Blue. Witnesses correctly identify color 80% of the time.

What is the probability the taxi was actually Blue?","A) About 41% — base rate dominates despite witness testimony
B) 50% — conflicting evidence makes it a toss-up
C) 80% — the witness is 80% accurate
D) 15% — that's the base rate for Blue taxis",A
ttm_adv_base_rate_026,mc,"A disease affects 1 in 10,000 people.

A test is 99% accurate (both sensitivity and specificity). You test positive.

What is the probability you actually have the disease?","A) 10,000 to 1 — the odds against having the disease
B) 50% — the result is essentially random
C) About 1% — false positives from healthy population vastly outnumber true positives
D) 99% — the test is 99% accurate",C
ttm_adv_base_rate_027,mc,"In a city, 85% of taxis are Green and 15% are Blue.

A witness identified the taxi as Blue. Witnesses correctly identify color 80% of the time.

What is the probability the taxi was actually Blue?","A) About 41% — base rate dominates despite witness testimony
B) 15% — that's the base rate for Blue taxis
C) 80% — the witness is 80% accurate
D) 50% — conflicting evidence makes it a toss-up",A
ttm_adv_base_rate_028,mc,"A disease affects 1 in 10,000 people.

A test is 99% accurate (both sensitivity and specificity). You test positive.

What is the probability you actually have the disease?","A) 10,000 to 1 — the odds against having the disease
B) About 1% — false positives from healthy population vastly outnumber true positives
C) 99% — the test is 99% accurate
D) 50% — the result is essentially random",B
ttm_adv_base_rate_029,mc,"In a city, 85% of taxis are Green and 15% are Blue.

A witness identified the taxi as Blue. Witnesses correctly identify color 80% of the time.

What is the probability the taxi was actually Blue?","A) 50% — conflicting evidence makes it a toss-up
B) About 41% — base rate dominates despite witness testimony
C) 80% — the witness is 80% accurate
D) 15% — that's the base rate for Blue taxis",B
ttm_adv_base_rate_030,mc,"A disease affects 1 in 10,000 people.

A test is 99% accurate (both sensitivity and specificity). You test positive.

What is the probability you actually have the disease?","A) 99% — the test is 99% accurate
B) About 1% — false positives from healthy population vastly outnumber true positives
C) 50% — the result is essentially random
D) 10,000 to 1 — the odds against having the disease",B
ttm_adv_bayesian_001,mc,"You have two coins: one fair, one double-headed. You pick one at random and flip it 10 times. All 10 are heads.

What is the probability you picked the double-headed coin?","A) 50% — the coins were equally likely to be chosen initially
B) 10% — one in 10 chance for each head
C) About 99.9% — the double-headed coin is overwhelmingly more likely to produce 10 heads
D) 1 in 1024 — the probability a fair coin gives 10 heads",C
ttm_adv_bayesian_002,mc,"A family has two children. You see one of them, a boy.

What's the probability the other is also a boy?","A) 2/3 — boys are more common than girls
B) 1/2 — the other child's gender is independent
C) 1/3 — given at least one boy, the possibilities are BB, BG, GB (not GG), so BB is 1/3
D) 1/4 — each combination (BB, BG, GB, GG) is equally likely",C
ttm_adv_bayesian_003,mc,"You have two coins: one fair, one double-headed. You pick one at random and flip it 10 times. All 10 are heads.

What is the probability you picked the double-headed coin?","A) About 99.9% — the double-headed coin is overwhelmingly more likely to produce 10 heads
B) 50% — the coins were equally likely to be chosen initially
C) 1 in 1024 — the probability a fair coin gives 10 heads
D) 10% — one in 10 chance for each head",A
ttm_adv_bayesian_004,mc,"A family has two children. You see one of them, a boy.

What's the probability the other is also a boy?","A) 1/3 — given at least one boy, the possibilities are BB, BG, GB (not GG), so BB is 1/3
B) 2/3 — boys are more common than girls
C) 1/2 — the other child's gender is independent
D) 1/4 — each combination (BB, BG, GB, GG) is equally likely",A
ttm_adv_bayesian_005,mc,"You have two coins: one fair, one double-headed. You pick one at random and flip it 10 times. All 10 are heads.

What is the probability you picked the double-headed coin?","A) 50% — the coins were equally likely to be chosen initially
B) About 99.9% — the double-headed coin is overwhelmingly more likely to produce 10 heads
C) 10% — one in 10 chance for each head
D) 1 in 1024 — the probability a fair coin gives 10 heads",B
ttm_adv_bayesian_006,mc,"A family has two children. You see one of them, a boy.

What's the probability the other is also a boy?","A) 2/3 — boys are more common than girls
B) 1/3 — given at least one boy, the possibilities are BB, BG, GB (not GG), so BB is 1/3
C) 1/2 — the other child's gender is independent
D) 1/4 — each combination (BB, BG, GB, GG) is equally likely",B
ttm_adv_bayesian_007,mc,"You have two coins: one fair, one double-headed. You pick one at random and flip it 10 times. All 10 are heads.

What is the probability you picked the double-headed coin?","A) 10% — one in 10 chance for each head
B) About 99.9% — the double-headed coin is overwhelmingly more likely to produce 10 heads
C) 50% — the coins were equally likely to be chosen initially
D) 1 in 1024 — the probability a fair coin gives 10 heads",B
ttm_adv_bayesian_008,mc,"A family has two children. You see one of them, a boy.

What's the probability the other is also a boy?","A) 1/3 — given at least one boy, the possibilities are BB, BG, GB (not GG), so BB is 1/3
B) 1/4 — each combination (BB, BG, GB, GG) is equally likely
C) 1/2 — the other child's gender is independent
D) 2/3 — boys are more common than girls",A
ttm_adv_bayesian_009,mc,"You have two coins: one fair, one double-headed. You pick one at random and flip it 10 times. All 10 are heads.

What is the probability you picked the double-headed coin?","A) 50% — the coins were equally likely to be chosen initially
B) About 99.9% — the double-headed coin is overwhelmingly more likely to produce 10 heads
C) 10% — one in 10 chance for each head
D) 1 in 1024 — the probability a fair coin gives 10 heads",B
ttm_adv_bayesian_010,mc,"A family has two children. You see one of them, a boy.

What's the probability the other is also a boy?","A) 1/3 — given at least one boy, the possibilities are BB, BG, GB (not GG), so BB is 1/3
B) 2/3 — boys are more common than girls
C) 1/2 — the other child's gender is independent
D) 1/4 — each combination (BB, BG, GB, GG) is equally likely",A
ttm_adv_bayesian_011,mc,"You have two coins: one fair, one double-headed. You pick one at random and flip it 10 times. All 10 are heads.

What is the probability you picked the double-headed coin?","A) 10% — one in 10 chance for each head
B) About 99.9% — the double-headed coin is overwhelmingly more likely to produce 10 heads
C) 50% — the coins were equally likely to be chosen initially
D) 1 in 1024 — the probability a fair coin gives 10 heads",B
ttm_adv_bayesian_012,mc,"A family has two children. You see one of them, a boy.

What's the probability the other is also a boy?","A) 2/3 — boys are more common than girls
B) 1/3 — given at least one boy, the possibilities are BB, BG, GB (not GG), so BB is 1/3
C) 1/4 — each combination (BB, BG, GB, GG) is equally likely
D) 1/2 — the other child's gender is independent",B
ttm_adv_bayesian_013,mc,"You have two coins: one fair, one double-headed. You pick one at random and flip it 10 times. All 10 are heads.

What is the probability you picked the double-headed coin?","A) 1 in 1024 — the probability a fair coin gives 10 heads
B) 50% — the coins were equally likely to be chosen initially
C) 10% — one in 10 chance for each head
D) About 99.9% — the double-headed coin is overwhelmingly more likely to produce 10 heads",D
ttm_adv_bayesian_014,mc,"A family has two children. You see one of them, a boy.

What's the probability the other is also a boy?","A) 1/3 — given at least one boy, the possibilities are BB, BG, GB (not GG), so BB is 1/3
B) 1/4 — each combination (BB, BG, GB, GG) is equally likely
C) 2/3 — boys are more common than girls
D) 1/2 — the other child's gender is independent",A
ttm_adv_bayesian_015,mc,"You have two coins: one fair, one double-headed. You pick one at random and flip it 10 times. All 10 are heads.

What is the probability you picked the double-headed coin?","A) 1 in 1024 — the probability a fair coin gives 10 heads
B) 10% — one in 10 chance for each head
C) 50% — the coins were equally likely to be chosen initially
D) About 99.9% — the double-headed coin is overwhelmingly more likely to produce 10 heads",D
ttm_adv_bayesian_016,mc,"A family has two children. You see one of them, a boy.

What's the probability the other is also a boy?","A) 1/3 — given at least one boy, the possibilities are BB, BG, GB (not GG), so BB is 1/3
B) 2/3 — boys are more common than girls
C) 1/4 — each combination (BB, BG, GB, GG) is equally likely
D) 1/2 — the other child's gender is independent",A
ttm_adv_bayesian_017,mc,"You have two coins: one fair, one double-headed. You pick one at random and flip it 10 times. All 10 are heads.

What is the probability you picked the double-headed coin?","A) 10% — one in 10 chance for each head
B) About 99.9% — the double-headed coin is overwhelmingly more likely to produce 10 heads
C) 1 in 1024 — the probability a fair coin gives 10 heads
D) 50% — the coins were equally likely to be chosen initially",B
ttm_adv_bayesian_018,mc,"A family has two children. You see one of them, a boy.

What's the probability the other is also a boy?","A) 1/4 — each combination (BB, BG, GB, GG) is equally likely
B) 1/3 — given at least one boy, the possibilities are BB, BG, GB (not GG), so BB is 1/3
C) 1/2 — the other child's gender is independent
D) 2/3 — boys are more common than girls",B
ttm_adv_bayesian_019,mc,"You have two coins: one fair, one double-headed. You pick one at random and flip it 10 times. All 10 are heads.

What is the probability you picked the double-headed coin?","A) About 99.9% — the double-headed coin is overwhelmingly more likely to produce 10 heads
B) 50% — the coins were equally likely to be chosen initially
C) 10% — one in 10 chance for each head
D) 1 in 1024 — the probability a fair coin gives 10 heads",A
ttm_adv_bayesian_020,mc,"A family has two children. You see one of them, a boy.

What's the probability the other is also a boy?","A) 1/3 — given at least one boy, the possibilities are BB, BG, GB (not GG), so BB is 1/3
B) 1/2 — the other child's gender is independent
C) 1/4 — each combination (BB, BG, GB, GG) is equally likely
D) 2/3 — boys are more common than girls",A
ttm_adv_bayesian_021,mc,"You have two coins: one fair, one double-headed. You pick one at random and flip it 10 times. All 10 are heads.

What is the probability you picked the double-headed coin?","A) 10% — one in 10 chance for each head
B) 1 in 1024 — the probability a fair coin gives 10 heads
C) 50% — the coins were equally likely to be chosen initially
D) About 99.9% — the double-headed coin is overwhelmingly more likely to produce 10 heads",D
ttm_adv_bayesian_022,mc,"A family has two children. You see one of them, a boy.

What's the probability the other is also a boy?","A) 1/4 — each combination (BB, BG, GB, GG) is equally likely
B) 1/2 — the other child's gender is independent
C) 2/3 — boys are more common than girls
D) 1/3 — given at least one boy, the possibilities are BB, BG, GB (not GG), so BB is 1/3",D
ttm_adv_bayesian_023,mc,"You have two coins: one fair, one double-headed. You pick one at random and flip it 10 times. All 10 are heads.

What is the probability you picked the double-headed coin?","A) 1 in 1024 — the probability a fair coin gives 10 heads
B) About 99.9% — the double-headed coin is overwhelmingly more likely to produce 10 heads
C) 10% — one in 10 chance for each head
D) 50% — the coins were equally likely to be chosen initially",B
ttm_adv_bayesian_024,mc,"A family has two children. You see one of them, a boy.

What's the probability the other is also a boy?","A) 1/3 — given at least one boy, the possibilities are BB, BG, GB (not GG), so BB is 1/3
B) 1/4 — each combination (BB, BG, GB, GG) is equally likely
C) 1/2 — the other child's gender is independent
D) 2/3 — boys are more common than girls",A
ttm_adv_bayesian_025,mc,"You have two coins: one fair, one double-headed. You pick one at random and flip it 10 times. All 10 are heads.

What is the probability you picked the double-headed coin?","A) 50% — the coins were equally likely to be chosen initially
B) 10% — one in 10 chance for each head
C) 1 in 1024 — the probability a fair coin gives 10 heads
D) About 99.9% — the double-headed coin is overwhelmingly more likely to produce 10 heads",D
ttm_adv_bayesian_026,mc,"A family has two children. You see one of them, a boy.

What's the probability the other is also a boy?","A) 1/2 — the other child's gender is independent
B) 2/3 — boys are more common than girls
C) 1/3 — given at least one boy, the possibilities are BB, BG, GB (not GG), so BB is 1/3
D) 1/4 — each combination (BB, BG, GB, GG) is equally likely",C
ttm_adv_bayesian_027,mc,"You have two coins: one fair, one double-headed. You pick one at random and flip it 10 times. All 10 are heads.

What is the probability you picked the double-headed coin?","A) About 99.9% — the double-headed coin is overwhelmingly more likely to produce 10 heads
B) 10% — one in 10 chance for each head
C) 50% — the coins were equally likely to be chosen initially
D) 1 in 1024 — the probability a fair coin gives 10 heads",A
ttm_adv_bayesian_028,mc,"A family has two children. You see one of them, a boy.

What's the probability the other is also a boy?","A) 1/2 — the other child's gender is independent
B) 1/3 — given at least one boy, the possibilities are BB, BG, GB (not GG), so BB is 1/3
C) 1/4 — each combination (BB, BG, GB, GG) is equally likely
D) 2/3 — boys are more common than girls",B
ttm_adv_bayesian_029,mc,"You have two coins: one fair, one double-headed. You pick one at random and flip it 10 times. All 10 are heads.

What is the probability you picked the double-headed coin?","A) 1 in 1024 — the probability a fair coin gives 10 heads
B) 50% — the coins were equally likely to be chosen initially
C) About 99.9% — the double-headed coin is overwhelmingly more likely to produce 10 heads
D) 10% — one in 10 chance for each head",C
ttm_adv_bayesian_030,mc,"A family has two children. You see one of them, a boy.

What's the probability the other is also a boy?","A) 2/3 — boys are more common than girls
B) 1/4 — each combination (BB, BG, GB, GG) is equally likely
C) 1/2 — the other child's gender is independent
D) 1/3 — given at least one boy, the possibilities are BB, BG, GB (not GG), so BB is 1/3",D
ttm_adv_regression_001,mc,"A baseball player has an exceptional season, batting .400 (far above average).

What should you expect their batting average to be next season?","A) Even higher — they've reached a new level of skill
B) Exactly .400 again — performance is stable
C) Below average — exceptional seasons are followed by slumps
D) Closer to their career average — extreme performance tends to regress toward the mean",D
ttm_adv_regression_002,mc,"Students who scored highest on a test received extra tutoring. Their next test scores were lower.

What explains this?","A) Regression to the mean — extremely high scores are partly luck and tend to decrease
B) The second test was more difficult
C) The tutoring was ineffective
D) The students became overconfident",A
ttm_adv_regression_003,mc,"A baseball player has an exceptional season, batting .400 (far above average).

What should you expect their batting average to be next season?","A) Exactly .400 again — performance is stable
B) Even higher — they've reached a new level of skill
C) Closer to their career average — extreme performance tends to regress toward the mean
D) Below average — exceptional seasons are followed by slumps",C
ttm_adv_regression_004,mc,"Students who scored highest on a test received extra tutoring. Their next test scores were lower.

What explains this?","A) The second test was more difficult
B) Regression to the mean — extremely high scores are partly luck and tend to decrease
C) The tutoring was ineffective
D) The students became overconfident",B
ttm_adv_regression_005,mc,"A baseball player has an exceptional season, batting .400 (far above average).

What should you expect their batting average to be next season?","A) Closer to their career average — extreme performance tends to regress toward the mean
B) Even higher — they've reached a new level of skill
C) Exactly .400 again — performance is stable
D) Below average — exceptional seasons are followed by slumps",A
ttm_adv_regression_006,mc,"Students who scored highest on a test received extra tutoring. Their next test scores were lower.

What explains this?","A) The second test was more difficult
B) The tutoring was ineffective
C) Regression to the mean — extremely high scores are partly luck and tend to decrease
D) The students became overconfident",C
ttm_adv_regression_007,mc,"A baseball player has an exceptional season, batting .400 (far above average).

What should you expect their batting average to be next season?","A) Even higher — they've reached a new level of skill
B) Below average — exceptional seasons are followed by slumps
C) Exactly .400 again — performance is stable
D) Closer to their career average — extreme performance tends to regress toward the mean",D
ttm_adv_regression_008,mc,"Students who scored highest on a test received extra tutoring. Their next test scores were lower.

What explains this?","A) The students became overconfident
B) The second test was more difficult
C) The tutoring was ineffective
D) Regression to the mean — extremely high scores are partly luck and tend to decrease",D
ttm_adv_regression_009,mc,"A baseball player has an exceptional season, batting .400 (far above average).

What should you expect their batting average to be next season?","A) Below average — exceptional seasons are followed by slumps
B) Closer to their career average — extreme performance tends to regress toward the mean
C) Exactly .400 again — performance is stable
D) Even higher — they've reached a new level of skill",B
ttm_adv_regression_010,mc,"Students who scored highest on a test received extra tutoring. Their next test scores were lower.

What explains this?","A) The second test was more difficult
B) Regression to the mean — extremely high scores are partly luck and tend to decrease
C) The students became overconfident
D) The tutoring was ineffective",B
ttm_adv_regression_011,mc,"A baseball player has an exceptional season, batting .400 (far above average).

What should you expect their batting average to be next season?","A) Closer to their career average — extreme performance tends to regress toward the mean
B) Even higher — they've reached a new level of skill
C) Below average — exceptional seasons are followed by slumps
D) Exactly .400 again — performance is stable",A
ttm_adv_regression_012,mc,"Students who scored highest on a test received extra tutoring. Their next test scores were lower.

What explains this?","A) The students became overconfident
B) The tutoring was ineffective
C) Regression to the mean — extremely high scores are partly luck and tend to decrease
D) The second test was more difficult",C
ttm_adv_regression_013,mc,"A baseball player has an exceptional season, batting .400 (far above average).

What should you expect their batting average to be next season?","A) Exactly .400 again — performance is stable
B) Below average — exceptional seasons are followed by slumps
C) Closer to their career average — extreme performance tends to regress toward the mean
D) Even higher — they've reached a new level of skill",C
ttm_adv_regression_014,mc,"Students who scored highest on a test received extra tutoring. Their next test scores were lower.

What explains this?","A) The tutoring was ineffective
B) The students became overconfident
C) Regression to the mean — extremely high scores are partly luck and tend to decrease
D) The second test was more difficult",C
ttm_adv_regression_015,mc,"A baseball player has an exceptional season, batting .400 (far above average).

What should you expect their batting average to be next season?","A) Closer to their career average — extreme performance tends to regress toward the mean
B) Even higher — they've reached a new level of skill
C) Exactly .400 again — performance is stable
D) Below average — exceptional seasons are followed by slumps",A
ttm_adv_regression_016,mc,"Students who scored highest on a test received extra tutoring. Their next test scores were lower.

What explains this?","A) The tutoring was ineffective
B) The students became overconfident
C) Regression to the mean — extremely high scores are partly luck and tend to decrease
D) The second test was more difficult",C
ttm_adv_regression_017,mc,"A baseball player has an exceptional season, batting .400 (far above average).

What should you expect their batting average to be next season?","A) Exactly .400 again — performance is stable
B) Closer to their career average — extreme performance tends to regress toward the mean
C) Below average — exceptional seasons are followed by slumps
D) Even higher — they've reached a new level of skill",B
ttm_adv_regression_018,mc,"Students who scored highest on a test received extra tutoring. Their next test scores were lower.

What explains this?","A) The tutoring was ineffective
B) The second test was more difficult
C) The students became overconfident
D) Regression to the mean — extremely high scores are partly luck and tend to decrease",D
ttm_adv_regression_019,mc,"A baseball player has an exceptional season, batting .400 (far above average).

What should you expect their batting average to be next season?","A) Below average — exceptional seasons are followed by slumps
B) Closer to their career average — extreme performance tends to regress toward the mean
C) Even higher — they've reached a new level of skill
D) Exactly .400 again — performance is stable",B
ttm_adv_regression_020,mc,"Students who scored highest on a test received extra tutoring. Their next test scores were lower.

What explains this?","A) The students became overconfident
B) The tutoring was ineffective
C) Regression to the mean — extremely high scores are partly luck and tend to decrease
D) The second test was more difficult",C
ttm_adv_regression_021,mc,"A baseball player has an exceptional season, batting .400 (far above average).

What should you expect their batting average to be next season?","A) Closer to their career average — extreme performance tends to regress toward the mean
B) Even higher — they've reached a new level of skill
C) Exactly .400 again — performance is stable
D) Below average — exceptional seasons are followed by slumps",A
ttm_adv_regression_022,mc,"Students who scored highest on a test received extra tutoring. Their next test scores were lower.

What explains this?","A) Regression to the mean — extremely high scores are partly luck and tend to decrease
B) The tutoring was ineffective
C) The students became overconfident
D) The second test was more difficult",A
ttm_adv_regression_023,mc,"A baseball player has an exceptional season, batting .400 (far above average).

What should you expect their batting average to be next season?","A) Below average — exceptional seasons are followed by slumps
B) Exactly .400 again — performance is stable
C) Even higher — they've reached a new level of skill
D) Closer to their career average — extreme performance tends to regress toward the mean",D
ttm_adv_regression_024,mc,"Students who scored highest on a test received extra tutoring. Their next test scores were lower.

What explains this?","A) The tutoring was ineffective
B) Regression to the mean — extremely high scores are partly luck and tend to decrease
C) The students became overconfident
D) The second test was more difficult",B
ttm_adv_regression_025,mc,"A baseball player has an exceptional season, batting .400 (far above average).

What should you expect their batting average to be next season?","A) Even higher — they've reached a new level of skill
B) Closer to their career average — extreme performance tends to regress toward the mean
C) Below average — exceptional seasons are followed by slumps
D) Exactly .400 again — performance is stable",B
ttm_adv_regression_026,mc,"Students who scored highest on a test received extra tutoring. Their next test scores were lower.

What explains this?","A) The students became overconfident
B) Regression to the mean — extremely high scores are partly luck and tend to decrease
C) The second test was more difficult
D) The tutoring was ineffective",B
ttm_adv_regression_027,mc,"A baseball player has an exceptional season, batting .400 (far above average).

What should you expect their batting average to be next season?","A) Exactly .400 again — performance is stable
B) Closer to their career average — extreme performance tends to regress toward the mean
C) Below average — exceptional seasons are followed by slumps
D) Even higher — they've reached a new level of skill",B
ttm_adv_regression_028,mc,"Students who scored highest on a test received extra tutoring. Their next test scores were lower.

What explains this?","A) The students became overconfident
B) Regression to the mean — extremely high scores are partly luck and tend to decrease
C) The second test was more difficult
D) The tutoring was ineffective",B
ttm_adv_regression_029,mc,"A baseball player has an exceptional season, batting .400 (far above average).

What should you expect their batting average to be next season?","A) Exactly .400 again — performance is stable
B) Closer to their career average — extreme performance tends to regress toward the mean
C) Even higher — they've reached a new level of skill
D) Below average — exceptional seasons are followed by slumps",B
ttm_adv_regression_030,mc,"Students who scored highest on a test received extra tutoring. Their next test scores were lower.

What explains this?","A) The students became overconfident
B) Regression to the mean — extremely high scores are partly luck and tend to decrease
C) The tutoring was ineffective
D) The second test was more difficult",B
